crID	flank	n_reads	raw_sites	sites	sv_sites	lowq	pairs_decided	n_groups	grouped_frac	sizes	secs	assigned_trio_frac	acc_asg	split_err_asg	join_err_asg	cur_n	ari_vs_cur	trio_n	trio_pat	trio_mat	acc_new	split_err_new	join_err_new	acc_cur	split_err_cur	join_err_cur	error	_labels
335	5000	19	233	198	16	0	0.982	2	1.0	11,8	1.1	1.0	1.0	0.0	0.0	2	1.0	19	13	8	1.0	0.0	0.0	1.0	0.0	0.0		{"09c12e54-fac3-425b-a9dd-84a3e2ca5060": 0, "0a68d176-a79e-4b51-92d6-3846aa59d017": 1, "10b2c072-c162-4ea6-99d6-3502633fe64c": 0, "10f4121a-9203-4e39-a909-32479bf19d77": 1, "37b9f27e-47c0-451e-af48-9a97b56e0ba4": 0, "40ed3453-d3bd-4ec1-a10a-5ee684c9f1a7": 1, "414dd8e1-701f-40cd-ac4b-594117ef6d0a": 0, "63cc1047-e8af-4d8b-bf6a-0332bcfc1c78": 0, "72742830-b4e1-47fd-b16d-4b90014c628c": 0, "82485b94-8939-433f-82fe-05bc36e7c8bd": 0, "860c91a8-2921-43a8-9554-6848b7b3e0d4": 0, "8876f0ea-5fab-4eaf-b8cd-ad689657f507": 0, "912a4408-a455-43e6-a76e-42863379c715": 1, "ad29e2db-d883-4647-9905-69b8c925c05c": 0, "b496b087-dc01-4a13-bcef-29d53037e340": 1, "cadebf87-7674-4524-b59b-01ecfcf9f07a": 1, "d15ae92f-395c-424a-964d-b45fb5c12232": 1, "dd33d019-3c2d-47b8-a357-2b647a1f77c2": 0, "fc01e0bc-7ed0-4676-a684-e9ab2a7c3d61": 1}
341	5000	14	64	47	0	0	0.923	2	0.929	9,4,1	0.3	1.0	1.0	0.0	0.0	1	0.0	9	5	4	1.0	0.0	0.0	0.444	0.0	1.0		{"0af395b1-7d99-4f68-bea4-b7a67dc407f9": 0, "2a14b66f-2a37-452e-9c41-1cc327c6b3ba": 1, "2e28ac09-174d-4367-8ed3-b1b1492c0ec9": 0, "37ee755d-944d-4c6c-8764-2e31f431c2fd": 0, "43965600-c84b-4c55-b919-06db65ca107e": 1, "57789d84-8eb7-4df8-9c6e-65aba6a1e699": 0, "60ec63ee-ca93-4a30-a63d-243ae5435a74": 1, "761718bc-0e54-4e38-9594-79e2b74733ea": 0, "8a7e3a3b-704c-4e01-9a3b-6809fc535cd1": -1, "94bd4e58-e45c-4eff-ab56-9326fe9f93d2": 0, "b943b67c-1838-48b6-97b2-2c2f644f4121": 1, "cbd4f0c1-e7bd-44be-b2c3-6cbb0470266d": 0, "e964b708-02ea-49b1-9734-a99aff3fedae": 0, "f26dd5c0-4133-42df-a490-c09e0cef8573": 0}
342	5000	17	41	11	0	0	0.441	2	0.765	10,3,1,1,1,1	0.5	0.833	0.4	0.667	0.5	1	0.0	6	4	2	0.533	0.714	0.25	0.467	0.0	1.0		{"220d9b63-03e9-4d8b-aef0-a165900713a5": 0, "22e566d6-0e34-4d16-8178-3b8ea5d5a56a": -1, "2542959b-d1f3-498e-b59d-fde9c8a3f1a9": -1, "2e28ac09-174d-4367-8ed3-b1b1492c0ec9": 1, "37ee755d-944d-4c6c-8764-2e31f431c2fd": 1, "43965600-c84b-4c55-b919-06db65ca107e": -1, "600df10d-0261-454d-bdd5-b79c8cd20cf0": 0, "60ec63ee-ca93-4a30-a63d-243ae5435a74": 0, "787cd49e-4e84-4965-b428-546967a51b53": 0, "8a7e3a3b-704c-4e01-9a3b-6809fc535cd1": 0, "9f29f0f7-1415-4a03-9be8-f57116e0cb07": -1, "a08e5770-5628-4405-806b-6a5f718c77f4": 0, "c9416e72-ae37-4def-b15a-d749b6319d18": 1, "cbd4f0c1-e7bd-44be-b2c3-6cbb0470266d": 0, "e02e1557-6efb-46e4-91f3-d896202b4d0e": 0, "e964b708-02ea-49b1-9734-a99aff3fedae": 0, "e9f90509-7617-4535-98aa-59fd1a2c0b4e": 0}
344	5000	16	128	107	0	0	0.917	2	1.0	9,7	0.4	1.0	1.0	0.0	0.0	1	0.0	14	9	7	1.0	0.0	0.0	0.473	0.0	1.0		{"190a516c-82ba-4659-8f04-d3d252b1f3ff": 1, "1cbe9b1a-6439-4805-8da2-63a8769027d8": 0, "1e9e2b00-aa7c-4c6b-92d9-283011b235b5": 1, "42b96a7a-a155-46bf-a310-f230f2596c34": 1, "45a5966f-5399-4e6e-a7be-f34e921d06b7": 1, "4a518d34-009e-4417-9dd4-ef6d37ac0f63": 0, "4ff66abf-9b3c-4c9f-8964-3d9a1657cc7f": 1, "556c5ea8-7ede-4d2a-8d72-08a620beae82": 0, "587f549c-8cb9-4fb7-9cfd-a11717a5e104": 0, "60c73680-0650-4968-859c-1caadb804d91": 0, "64080d0a-47b9-42e6-8e95-1b46197c8591": 0, "7b2210fd-6e77-43c1-8f76-84970ee3cb49": 0, "887e5385-8dfc-4fb9-9d9a-6a1f7f3c5a9e": 0, "8af2a826-ea4a-4296-9535-01c49a9ed581": 0, "be4168e8-a241-47c0-9a7b-0dd8f87a06b1": 1, "fc684416-aca0-423b-b504-e6d29c92a97c": 1}
345	5000	14	247	241	23	0	1.0	2	1.0	8,6	0.4	1.0	1.0	0.0	0.0	2	1.0	14	9	6	1.0	0.0	0.0	1.0	0.0	0.0		{"1a044145-a0f6-4061-83a8-9e34e1ee87c8": 1, "1b67a707-1f83-4dc3-b49a-d6f467daafa0": 1, "31b1be89-40d0-4844-be4e-1df1709cb24e": 0, "329a8a1c-7c1a-4884-8d8f-706e7db71dfb": 0, "5a65fce7-3c9c-4586-bdfa-031dcd470dce": 1, "65107a81-e2a1-4731-b4b4-1e31e29bbc2c": 0, "7172fc55-b892-41c2-8c64-c2a2fbd0b504": 1, "74332b71-f217-4edc-97de-41bf482ad852": 1, "94fbcd06-9058-4762-b541-3c56e4cbf02b": 0, "a20c8734-18b9-42ab-a6ce-319b5a47cd58": 1, "a82a2fa6-bd2b-4843-bf48-f8dc62386e90": 0, "b83e61f2-a567-4c82-add1-88128942d10c": 0, "c2e58a6b-88a4-43dc-83bc-7a131e5db536": 0, "e8c3c23e-e722-4f31-89a1-c13d6ad4ed52": 0}
347	5000	20	452	435	17	0	0.968	2	1.0	10,10	1.0	1.0	1.0	0.0	0.0	2	1.0	19	11	12	1.0	0.0	0.0	1.0	0.0	0.0		{"29ef3dbe-8294-4e6e-8c9e-2267d2db5e16": 0, "47ec5bc6-3a75-4c88-8da9-f14eb426f2c1": 0, "5aa0cd2c-60f4-4736-80eb-38b3d5cf2115": 1, "5e6db322-d495-4003-acef-cb26491bafb6": 1, "69cf7bfb-f3fb-4aeb-bd5f-5da3449724a7": 0, "6ea25caa-e63e-44eb-bf94-1ad8d4338ad0": 0, "7675e550-2773-4ddc-bc30-d165c6f7c124": 1, "7fa1d341-c907-45c1-a97c-c20bf5ea6763": 1, "82d52bbf-76f0-45ba-b0df-aa2208bc0e4b": 0, "844ab2fd-0d44-44c3-937f-98ce8a8a52ed": 1, "8c332c03-258f-4c1a-8829-341107099b0b": 0, "9315077e-ff4f-48f5-bf2e-93d765b85310": 0, "9879a287-3bcf-4223-b7b9-f3827cce79b8": 1, "a29b014f-70d1-4e2a-b627-c75616c4a409": 1, "b6d7b24f-eece-4b51-af20-e7d30f40b63d": 0, "b7b2e760-4375-419a-be6b-c95f165d3661": 0, "ea301d25-2e05-4433-8243-51f7096b8ebf": 1, "f0190a15-6885-4ffd-9ec9-e3c5b1fa393c": 0, "f2bd13b2-4164-419d-a2ca-f0ebd797a032": 1, "f2f62ba4-d193-45f9-a3a9-41b01611932b": 1}
348	5000	16	170	158	16	0	0.983	2	1.0	9,7	0.5	1.0	1.0	0.0	0.0	2	0.749	16	7	9	1.0	0.0	0.0	0.875	0.14	0.111		{"15ddc1ca-e4e0-49b9-b775-1ff57e4ec9e9": 0, "175e2a51-5b64-4160-a532-c7d6e61d44de": 0, "19efa465-80de-4053-b657-d3f3392870cc": 0, "2b740e33-ab9a-4ce0-87a6-f7711b3c1dd8": 1, "3031777f-12f7-4a52-8008-69929130e5e4": 1, "3946c581-c6de-4b01-bfe7-681d674f208a": 0, "53038ed5-6a8c-40ba-845f-26f820b85882": 1, "5e15cb71-d256-4f9f-bccc-aeec6fd9e81b": 1, "5ecdb25e-8d52-4577-a4c8-89f41a4cacb9": 0, "90ea1c13-c96a-4325-98c1-67b9d5fe3b5d": 0, "baef1e46-aab5-405e-92de-bd535d89d55c": 1, "ebe54785-42f1-4266-bd1b-245f6712f224": 1, "ec8ad6ae-8241-4a79-933b-b75b7aa09fd0": 0, "ecc08e3f-91c0-4355-8651-ed0bf742f479": 1, "f2f62ba4-d193-45f9-a3a9-41b01611932b": 0, "ffd64b72-8400-41b9-9a67-5f4702fee3ec": 0}
351	5000	20	217	197	9	0	0.984	2	1.0	12,8	0.8	1.0	1.0	0.0	0.0	2	0.047	18	12	8	1.0	0.0	0.0	0.529	0.079	0.857		{"018f7aa0-27ce-4797-8377-919c465c6d0a": 0, "207675af-e854-4561-aba0-f8f53da27da3": 0, "22bc47a4-bbfe-4ac2-9b15-eb28a9a7ab6b": 0, "24095f43-cdab-4b41-8259-77f143d9cccf": 0, "305b998e-f23d-45bc-8e18-9953f4d24245": 0, "4c467817-7b76-49f7-80e0-6d469c49118f": 0, "4ceee754-bada-4aa7-abe7-fe5e309774b5": 0, "5075978d-a367-4371-90c7-fb4cf7c6f523": 1, "6dbbe632-4970-454b-847c-3ae27e022cc7": 1, "7fd0984c-cabc-4d61-9ef9-3a6b40a3a107": 0, "8076017d-bb4d-4527-b39f-df92f4a8df0c": 1, "87b44229-78a5-42c4-9c58-7a42c571ca25": 1, "93a48b1f-d6ef-4045-bf43-dcad04385c3c": 1, "9d5bdb8c-003c-4ddc-b3df-4b83093d0a16": 1, "ac459c0e-0653-42c6-9a08-01b985daec62": 0, "b0132fe6-76ca-4b87-b7a3-a42087c46a3f": 0, "c4486787-2a45-4da0-ad84-b25f873288cb": 0, "c7be77eb-e9d9-47c1-9d47-a3d36e2bf1f7": 1, "e26bf4f9-fbdc-432b-a7f7-c45e80c7cc55": 1, "f2eb9021-4693-4f12-b9ec-eb30562e3887": 0}
354	5000	27	231	215	0	0	0.598	2	1.0	16,11	0.7	1.0	1.0	0.0	0.0	1	0.0	20	9	13	1.0	0.0	0.0	0.495	0.0	1.0		{"0538c14d-f195-43e2-81dc-95c50a2808df": 0, "06a40b9f-3e02-4a1e-8ec7-b330550ba8b4": 0, "07cabf99-519f-4dd6-9f70-77fb4118e5d5": 0, "10c2b48d-866a-4c64-814e-93fd3edd53f7": 0, "292b22e1-1813-4e79-8cd8-5d30bbabc13d": 0, "31788265-eca5-4779-b6fc-7488bf449c23": 1, "33098396-cdb6-4d42-8345-29bcf4266f77": 1, "4d6ba089-9d42-4283-a5f1-42a71e0bf6ff": 0, "54e7e208-6759-4fbc-ab93-bb520cc1f3c3": 0, "5f18b6f9-b2d7-42b9-9866-07e7e2b6917f": 1, "60f86b0b-c69f-409a-8d4b-84d648ce5737": 0, "80c647ce-3db2-497a-bc74-3a1a0a33999d": 0, "91137aeb-b4a3-40b5-b178-d6ef65875011": 1, "93a1089f-fcd0-4bc6-9ec2-aa164961352c": 0, "9824409f-62e2-45a8-9811-5a1925e4968a": 1, "9a416500-fd46-4bc1-b143-3f1a714ec507": 0, "ad1cbf76-1743-44ab-8dc5-b453b3ec878b": 1, "b2e3e5fc-994e-492f-baa1-1b75f912808b": 1, "b774a62e-9035-4eee-9d0f-7f88eb01de94": 0, "c92c258b-0638-4088-bbd5-e10b349048fb": 1, "d23bbb8c-d420-4961-a855-a59566b62e5a": 1, "d6801004-d5a2-46d8-8418-3d5dba5fa3c0": 0, "df40205f-1f63-4bca-a982-02c3fd4ec65e": 0, "e5ae553a-f225-42c0-b08c-f332138d1d68": 1, "ef54a125-d9e7-47ae-9f01-a94647ee8363": 0, "f3b9f977-4f3d-472d-b0cc-edfc5eeaedbc": 1, "fa3bf908-518c-4363-bdd8-b28dd58158b5": 0}
362	5000	25	388	381	0	0	0.957	2	1.0	15,10	0.9	1.0	1.0	0.0	0.0	1	0.0	24	17	11	1.0	0.0	0.0	0.493	0.0	1.0		{"01937f08-98b4-4ec2-91e7-4575b0fe864a": 0, "06203e3d-ca80-4b18-a91a-8d0d07556a35": 0, "0d3b5cba-f5dc-4b7e-a60b-a58d4735374f": 0, "116e938f-e2e5-423d-bd0a-dc92ba1010c5": 1, "18b604e4-6d71-4c67-a8e8-b90e1741cd86": 1, "1ecf8aea-9e3f-49ca-8533-b22f16524c0f": 0, "2077013e-f266-495f-bd7d-6aa85ef7b5d2": 0, "2a80b909-1ed3-48d7-b52b-687704d3c1b5": 1, "3be6b415-046d-4a50-9192-3565dade3745": 0, "49456fec-09be-4cf1-a4d8-133e2b2988ba": 1, "4ee750b3-e49b-4ed3-b255-4644e2051d61": 1, "5663af6a-e92e-446a-98aa-c79f3ce940ab": 1, "5c69ea99-3577-4b80-bcbc-8b4961a3a207": 0, "65b2fd77-7140-45cd-b7f9-747167cf5804": 1, "733f4e9d-ae71-4ed0-863b-c1839c909ab6": 0, "76f0a380-43f1-4e85-b7a4-39c6ce0de201": 0, "7e526c5d-6dfb-4181-ae6d-25ec073aaca1": 1, "7f17a38d-cc5f-400b-9c57-5a8149845786": 0, "8ffd6bd5-054b-4c2e-9c6b-6eb2059d0a44": 1, "a6870e28-44b8-43b4-b49a-a007ba8c3799": 0, "a9c05a34-3421-41d9-9803-ce44e7bff105": 0, "adae6706-315a-467e-9e76-9bb8930e04fc": 0, "ba9717a6-a060-450c-a363-8f40375f63d2": 1, "db4474e1-a231-4ff9-8102-fcff8459897b": 0, "f1853ab7-b32c-4caf-8a5a-d2844994fad1": 0}
370	5000	22	97	112	60	0	0.823	2	0.864	12,7,1,1,1	3.2	0.9	0.889	0.136	0.083	2	0.568	20	7	14	0.816	0.293	0.066	1.0	0.0	0.0		{"05ef5843-a90d-44b4-b66c-fa17710d7aaa": 0, "0db88270-8790-4e89-b3be-10687aa996b2": 0, "0ecf9d46-88c3-4b45-8428-74e19eb040f3": 0, "11537160-f881-4fc5-851c-2b5df9090b1a": 0, "18f658e9-85df-49fb-832d-6d54ff8c67bc": 1, "2ad2a119-cdeb-4510-9596-1b6bedb52a5c": 1, "490c0108-0469-4f2d-83cb-d6bb4e3ce7ad": 0, "5e8d66e6-1e1e-4e00-8c30-841e27b2a7cd": 0, "7c7b1938-af41-427c-acd0-5f82f338bda8": 1, "7faed33d-ab2e-493c-bfcb-b07db081554d": 0, "8b52370e-212b-415b-86f4-61f07622dcfd": 0, "8c618892-8242-4620-af06-759bb8762d88": 0, "90db33a3-aba3-4dad-b28f-6bd19cf7278f": 0, "b1e56801-3970-475e-bc44-016b252beeec": -1, "b36ae2c5-845e-4a72-a715-1372595751fe": 0, "ca2d186c-c055-4b71-9816-8e84cd1cfefd": -1, "ca76d4a7-02b6-494c-bb1f-61d014fb5c69": 1, "e3187833-1d7b-4b30-bbc4-a72e3a44030c": 1, "eb2164ed-edd2-4851-8cd4-c74fa3d310fa": 1, "eec7e650-7ec1-472f-a6db-bf7cda88ea23": -1, "ef5d095b-d123-4e53-8960-aed9e20e8d95": 1, "f9291dbf-0cda-492a-a651-8c1867816805": 0}
378	5000	25	28	4	2	0	0.1	1	0.52	13,1,1,1,1,1,1,1,1,1,1,1,1	1.0	0.6	0.333	0.0	1.0	2	0.008	5	2	3	0.5	0.75	0.333	0.4	0.5	0.667		{"0a208f0a-4b56-4f08-8d1b-4194bc677abc": -1, "0f07d08b-2cb2-4d36-9c8a-ce93be2dedfb": 0, "10d786fa-2886-4c55-9620-eb1cc91c7c02": -1, "1504a1f7-aece-4500-a662-eb79f58f43eb": -1, "34504057-f7b4-49ff-ac32-1ec9ea0d9552": 0, "377e2987-3eca-4a38-afe9-fbfe3a03644b": 0, "44d42645-3178-4a8b-89ae-5f6bd2b429dc": 0, "49f034a3-3b83-4c6a-9b7a-784950fd6aa0": 0, "4a7a16f4-906b-4184-b4ee-49de4f4866c0": 0, "5ada694b-a1f6-4139-9289-2e61fc5e619e": -1, "5de14691-dd39-4246-b87e-7b4ba31d0321": 0, "61e1ebfc-43e2-4492-9a25-6c2c24d6b754": -1, "6f7e92db-cd3b-4395-938b-a142616707ed": -1, "89d669c5-4422-4525-a8ae-b2ffd3dbca97": -1, "91697eb8-6609-4f24-bd5e-07bf5a0fd6d2": -1, "9d95fd0f-271d-4854-9f32-c337ad40e378": -1, "a95e6574-a968-4ebe-851a-1b9437b253df": 0, "bc948f37-20af-48bf-a62b-45cc448841f6": 0, "c03673d3-bf0b-42ad-bbe3-c9d4c6588e4b": -1, "dd53221d-75c4-48a7-9147-fcada83b9be4": 0, "e3317ed6-8b9b-4338-82a7-7d9e060a4947": 0, "f3b5be17-c98d-4d7d-bbf0-02e539a6cb7a": -1, "f8b1f06e-32d3-4df2-925c-57890d133904": 0, "fdd22c32-093b-4b47-ad77-d8ec74820971": -1, "ffca8e46-6c32-469d-974a-4a1a7d514b59": 0}
380	5000	15	38	6	0	0	0.2	1	0.2	3,1,1,1,1,1,1,1,1,1,1,1,1	0.4	nan	nan	nan	nan	1	0.0	0	0	0	nan	nan	nan	nan	nan	nan		{"0403f151-641d-4482-90d5-592cae3fd383": -1, "0c177ce4-a79a-4404-bbe7-f67828a85802": -1, "328121bb-3bac-4326-a854-3c52ee010936": -1, "4e49ec33-ef7b-4d48-90b9-c63256cb3d74": -1, "67b9a8c5-2a6b-4ba5-9ff5-42d3f5ccf73f": -1, "94a1e7a0-b185-4667-b16a-5e050179019e": -1, "959bac26-3c1a-46c2-9753-285acce29068": -1, "a540cd46-5691-47ff-af79-ae99bb1ade40": -1, "a5ce6d77-2999-407c-a06d-2b5cb0e6e918": -1, "aeb45279-022d-455d-9b86-3637dcba5dec": -1, "c15e14f8-4eb5-47fa-a756-3b31ab34dc5a": -1, "c6d24bb3-b39a-4165-9dbe-a9f3f0ee5a6a": -1, "c83ee31e-ea02-40e1-a348-b277bb55a94c": 0, "e3d88152-2ab5-45ec-a875-929c90850363": 0, "fae051e5-50b9-4562-8c33-df968815f60b": 0}
385	5000	13	49	48	15	0	0.962	2	1.0	8,5	0.4	1.0	1.0	0.0	0.0	1	0.0	8	4	4	1.0	0.0	0.0	0.429	0.0	1.0		{"064a83a1-64bc-48c0-81a6-91065f2e1a77": 0, "26adbfb8-7d67-4843-849c-a204a44c07ea": 0, "466ba122-f2b0-42c0-96f4-885b0515eedd": 0, "479a748a-abde-4529-b856-3bded15017cc": 0, "74c9bc31-3446-4cba-932d-ee1340af03b0": 1, "74d6a187-13ce-44c7-bd39-93867f261db8": 1, "b2ab8663-59d7-4925-9d46-00f6f95302de": 0, "b7b5b082-d54b-4f11-8a8a-27956914c822": 0, "c4f7ae3b-77e0-4048-9c26-a8586a47cf37": 0, "d1685a58-05c5-40c2-a758-2eaa6e8f1fdf": 0, "dbe49bae-a6f2-4e09-990b-e3dcf57ef5f8": 1, "e28acc7f-82b3-45e6-94c7-c0d1c8eed9c9": 1, "f26ef6c8-97cd-4a4c-914e-ce6027139a87": 1}
388	5000	19	790	833	82	0	0.901	2	1.0	10,9	7.6	1.0	nan	nan	nan	2	0.789	1	1	1	nan	nan	nan	nan	nan	nan		{"0bcdb83e-808f-4c21-ad68-687ca660bfe7": 0, "19879e74-fc59-4b1a-b44e-f1de328264b3": 0, "23096166-a207-41f2-b584-21028473e4ac": 1, "4868c70d-d4d2-4d79-8664-2a2488d101f1": 0, "48a7a647-8063-4b52-ac35-91245497fd49": 0, "597d7610-8a07-4ff3-a66f-2907c7122b59": 1, "5c5e8a50-4e3c-45f1-a446-67ee97fdabfc": 1, "7115c6c6-9e5c-42a0-9818-cf5fac0e5662": 0, "73ed1887-fd6d-4b24-87ea-99994c7d39cf": 1, "845a5b6e-1569-427f-b6c0-36ccf4bd2e71": 0, "98599d0f-5f54-40da-80e4-9d8bb254db12": 1, "995309e1-4335-4a24-8826-512c8642f483": 0, "9cb92b79-264f-48fc-842f-17e40f5ae67a": 0, "ad46c7de-2158-4085-bd31-fa10ad5a2d84": 1, "c3bb2a87-63d0-4140-a565-9a7980f03176": 1, "c9255379-26e3-4d3e-960e-0a8787c6d14d": 0, "d8df5a30-9b53-4fc4-98ab-b50c15df0141": 1, "eba4577f-6ab4-4f25-b73d-8fca4ea7cf0c": 0, "fe38681c-c16c-43b6-a217-39d6652e0eb7": 1}
392	5000	25	45	9	1	0	0.257	1	0.56	14,1,1,1,1,1,1,1,1,1,1,1	1.1	0.833	0.4	0.0	1.0	1	0.0	6	3	3	0.467	0.333	0.667	0.4	0.0	1.0		{"0325111c-d1ec-4403-b852-0f4fca33ffbc": -1, "087ad4ea-c0a8-449a-820d-eeaa65160cde": 0, "0c774009-a8e0-44a8-960d-bb163b8cb47b": -1, "0ce6bc04-1388-4ec8-af3e-38ded3ce89f1": 0, "0eb93c5e-9d73-4d25-813e-5f4bb7d0d328": 0, "224c731b-9c88-428e-bd7b-137b7c506aa0": -1, "226b3851-725f-4d08-85d5-697a5653532d": -1, "33181fd1-570d-4a36-8c21-a43cc0ca4ddd": 0, "355130b0-4805-473b-9476-eb3ce12270cf": -1, "3a8fba9d-2786-413b-b5ac-4bfee247c390": -1, "44d11085-a0db-47f0-b8fa-55dfb7edf94b": 0, "46dd5b66-a784-4979-ba38-7271368686cf": 0, "4bf73132-bf84-4ebc-a3a5-d09ba0b5f4ed": 0, "5b39edc3-ad79-4efc-892d-12f28056794a": 0, "7efd1c6c-5f3b-4c98-a9fa-f651825b9acb": 0, "82294a47-a273-4813-8053-f1c3893178c3": -1, "89eb6d15-8d54-43ab-8958-5a280410eae0": 0, "8acc9c7e-4e35-449a-8107-4e07b2f23ef6": 0, "93ae2d6d-2f7f-4936-b728-91d5eddb1297": -1, "99978ad0-0a45-43f7-88ad-5b974851b97d": 0, "a331c889-db36-4d52-b1e7-04b982bea506": -1, "ab7dfe67-9f11-442b-8dfb-4e5f9cfacb04": 0, "afbb1696-289c-4ec3-b13f-7e25973d92ba": -1, "d922824d-9257-43e8-86d2-6aeb356b9c66": -1, "e95695c1-6b79-4204-a731-e6c133e6b8c7": 0}
397	5000	30	118	107	24	0	0.922	2	0.933	16,12,1,1	1.3	1.0	1.0	0.0	0.0	1	0.0	22	10	12	1.0	0.0	0.0	0.481	0.0	1.0		{"05d942ee-9b82-4d58-9815-1f4cf61d4bc7": 1, "07379306-2b83-4ccb-953b-0b228d49356a": 1, "12070cba-7605-47a8-aedc-5c14dac0a4cf": 0, "1ea8a8eb-2a4f-4860-a7ad-600545008a4d": 0, "234745f2-b0dd-40fd-ac1d-2a785aa61d08": 0, "2e30bee5-3c30-499b-be1d-efa8a32b44b2": 1, "32295bfc-3312-49bd-b73d-d04d80200601": 0, "32e0ee6c-22e7-492e-8e87-a0771926b04d": 0, "426bf337-8992-4437-8819-9d6020358c51": 1, "63a66ad8-ae64-44a1-89df-0e667adfeca4": 1, "655ab371-9e5c-47b2-8fae-6251a5346e90": 1, "6f97062b-1018-4b34-988c-53196e67cf35": -1, "6f9ba0a3-35ec-45d8-bb5f-ab7286de9afa": 0, "83810c95-e61c-4e94-8f57-bbc5258b6fd3": 0, "846e2cd0-7c16-459b-97d2-b148848f4392": 1, "9ab5e244-70c9-40d5-9171-2c15ebf6e6ca": -1, "9fe9ac54-5bdb-4805-9294-d00b0fd4f9a9": 0, "a80901f2-6399-4241-afea-7ff620b45d6e": 1, "b3a7543d-9aaa-4add-8f76-d8b108bf5d19": 0, "b7446ab0-790e-4f04-a991-a6f4d2197b1d": 0, "ba68032c-9283-410d-9eb6-fef191aa9c4c": 0, "c1ce9208-511a-4a49-bf1f-bc7901275d83": 1, "c4967c76-a854-4cc4-8241-dfc47dbcd432": 0, "c4c59cf2-352f-4e18-96dd-398c383dc7f5": 0, "c5c21414-d324-40ce-a4ef-ffeee22f4677": 0, "c5d84562-b6d9-44af-a2cc-4e5916166d4a": 0, "ccdcb9ba-5c50-42f2-9bd0-2d0bb1d6159b": 0, "d5fac092-8d5d-45c1-a084-fe4cfc61bba0": 1, "f3d8a72a-4a7e-4a13-aea1-2b83ef1f729b": 1, "fa8f8ab8-3f2e-4fc0-a2f2-a6776473f0e6": 1}
408	5000	22	59	43	0	0	0.654	2	0.818	12,6,1,1,1,1	0.9	0.9	1.0	0.0	0.0	1	0.0	20	14	7	0.905	0.182	0.0	0.521	0.0	1.0		{"1e59dedb-2b7c-4cb0-8ec1-8c80079375cd": 1, "3655aed1-cd18-4877-9309-9720dd39c6fb": 0, "371e4cca-521c-40f7-a918-0ea3c731d96d": 1, "37e09c4e-3e9d-4703-b3bf-33456d285664": -1, "44339126-471b-43bd-a4fd-0b4be1529a78": 0, "488e54f1-2520-400d-9641-8d02fec0a887": 0, "4f369834-20bc-48a0-b427-f6f874d52901": 0, "53a7b797-35e7-4735-ad7f-48c690accce5": -1, "582370b3-fa3b-4445-8f2d-c6b22f4cce4c": 0, "60a61cbe-1837-468c-9fa9-273f69229b72": 0, "7a4c7e1f-c9e1-48bf-884b-9ef6ff8de4fc": 0, "82ef9c23-faf9-49df-9488-b67933d610ad": 0, "85b95f8e-5f8a-49e5-a68e-6edb35959d06": -1, "9b0a6ea4-951f-41de-b3cc-35c5aa21155f": 1, "a6aeeb4d-5551-43a2-931b-8fff149adb44": 1, "ad9c3f13-4fe2-4834-bb86-d76b1ae3d627": -1, "b1054932-cb4d-4075-a17b-7f033503a19a": 0, "b5093d91-fe4a-42d2-8011-e0d41f19487a": 0, "d39a1cda-ec1d-4bf3-b20b-a17025d25f30": 1, "daf8b084-598b-4b68-800a-e3614e79a716": 0, "e3f203af-7ad5-4eee-8dbd-e15e559fd928": 1, "e5df9c0d-14f6-4c79-92de-5aa4a7a20f90": 0}
409	5000	17	34	28	0	0	0.978	2	1.0	9,8	0.6	1.0	1.0	0.0	0.0	1	0.0	17	9	8	1.0	0.0	0.0	0.471	0.0	1.0		{"1e59dedb-2b7c-4cb0-8ec1-8c80079375cd": 1, "2277b1fa-61f2-4b80-9be9-8cde6871c765": 0, "28fdf56a-b914-4f40-91fe-667fd0ce5e57": 1, "4f369834-20bc-48a0-b427-f6f874d52901": 0, "60a61cbe-1837-468c-9fa9-273f69229b72": 0, "82ef9c23-faf9-49df-9488-b67933d610ad": 0, "85b95f8e-5f8a-49e5-a68e-6edb35959d06": 1, "8dfbfd0a-6938-4529-8390-092ca85a99c2": 1, "ad9c3f13-4fe2-4834-bb86-d76b1ae3d627": 0, "aec57fa4-9948-4ea9-83c7-13f4f90a0133": 0, "b5093d91-fe4a-42d2-8011-e0d41f19487a": 0, "c766b835-c19f-4079-94f4-6a1bea203754": 1, "cd45f788-86a3-409a-a8bb-5072f41e5d1a": 0, "d39a1cda-ec1d-4bf3-b20b-a17025d25f30": 1, "e5df9c0d-14f6-4c79-92de-5aa4a7a20f90": 0, "e6c9c0bc-f65d-4de1-a742-3fe2e718a9c3": 1, "e8c27d02-782c-41cc-b04c-7dd586711f37": 1}
