crID	cat	trf	maxnet	new_purity	new_recovered	new_n_big	new_assigned	new_n_alleles	cur_purity	cur_recovered	cur_n_big	cur_assigned	cur_n_alleles
1605	hom	True	1602	1.0	True	1	0.9047619047619048	1	1.0	True	2	1.0	1
1606	het	True	90	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1607	cpx_het	True	308	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1608	cpx_het	True	135	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1609	het	True	35	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1610	cpx_het	False	32	1.0	True	2	1.0	2	0.8421052631578947	False	1	1.0	2
1611	hom	True	56	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1612	het	False	34	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1613	het	False	32	1.0	True	2	1.0	2	0.6	False	1	1.0	2
1614	het	True	36	1.0	True	2	0.9090909090909091	2	1.0	True	2	1.0	2
1615	cpx_het	True	234	0.9166666666666666	False	1	0.8	2	0.8666666666666667	True	2	1.0	2
1618	het	True	13	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1619	cpx_het	True	777	1.0	True	2	1.0	2	0.96875	True	2	1.0	2
1620	het	False	262	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1621	hom	True	1	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1622	het	False	31	1.0	True	2	1.0	2	0.8823529411764706	True	2	1.0	2
1623	cpx_het	True	1420	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1624	hom	False	42	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1625	hom	True	42	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1626	cpx_het	False	40	1.0	True	2	1.0	2	0.5833333333333334	False	1	1.0	2
1627	het	True	33	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
1628	het	True	160	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1629	het	True	40	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
1630	hom	False	48	1.0	True	2	0.9230769230769231	1	1.0	True	1	1.0	1
1631	cpx_het	False	30	0.6875	False	2	0.8888888888888888	2	0.6111111111111112	False	1	1.0	2
1632	het	True	43	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1633	hom	True	432	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1634	cpx_het	False	24	1.0	True	2	1.0	2	0.5294117647058824	False	1	1.0	2
1635	hom	True	146	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1636	cpx_het	True	42	1.0	True	2	1.0	2	0.6666666666666666	False	1	1.0	2
1637	het	True	64	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1638	cpx_het	True	530	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1639	het	True	33	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1640	hom	False	41	1.0	True	1	0.9333333333333333	1	1.0	True	1	1.0	1
1641	hom	True	82	1.0	True	1	0.6875	1	1.0	True	1	1.0	1
1642	hom	False	335	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1643	het	True	136	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1644	het	True	318	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1645	cpx_het	True	437	1.0	True	2	1.0	2	0.9411764705882353	True	2	1.0	2
1646	het	True	36	1.0	True	2	1.0	2	0.625	False	1	1.0	2
1647	het	False	34	1.0	True	2	1.0	2	0.875	True	2	1.0	2
1648	cpx_het	True	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1649	het	True	68	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1650	hom	True	99	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1651	cpx_het	False	32	1.0	True	2	1.0	2	0.7222222222222222	False	1	1.0	2
1652	cpx_het	True	783	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
1653	het	False	56	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1654	het	True	78	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1655	het	False	108	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1657	hom	True	876	1.0	True	1	1.0	1	1.0	True	1	1.0	1
1658	het	True	42	1.0	False	0	1.0	2	1.0	False	0	1.0	2
1659	het	True	99	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1660	het	False	198	1.0	True	2	1.0	2	0.9523809523809523	True	2	1.0	2
1661	het	True	47	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1662	cpx_het	True	248	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1664	hom	True	24	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1665	het	False	225	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1666	het	True	53	1.0	True	2	1.0	2	0.9411764705882353	True	2	1.0	2
1667	hom	False	313	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1668	het	True	33	1.0	True	2	0.9545454545454546	2	0.5	False	1	1.0	2
1669	het	True	145	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1670	cpx_het	True	34	1.0	True	2	1.0	2	0.7727272727272727	True	2	1.0	2
1671	ref	False	0	1.0	True	2	0.95	1	1.0	True	1	1.0	1
1672	hom	True	151	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1673	ref	True	0	1.0	True	2	0.9565217391304348	1	1.0	True	1	1.0	1
1674	cpx_het	True	220	1.0	True	2	1.0	2	0.6470588235294118	False	1	1.0	2
1675	cpx_het	True	134	1.0	True	2	1.0	2	0.6666666666666666	False	1	1.0	2
1676	het	False	505	0.8571428571428571	False	1	1.0	2	0.8571428571428571	True	2	1.0	2
1677	hom	True	64	1.0	True	1	1.0	1	1.0	True	1	1.0	1
1678	cpx_het	True	64	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1679	het	False	213	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1680	het	False	47	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1681	cpx_het	True	94	1.0	True	2	1.0	2	0.7	False	1	1.0	2
1682	het	True	53	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1683	het	True	82	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1684	het	True	33	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1685	het	False	318	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1687	het	True	87	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1688	cpx_het	True	170	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1689	het	True	135	1.0	False	1	1.0	2	1.0	False	1	1.0	2
1690	het	True	54	1.0	True	2	0.9523809523809523	2	1.0	True	2	1.0	2
1691	hom	True	439	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1692	cpx_het	True	172	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1695	het	True	42	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1696	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1697	hom	False	37	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1699	het	True	84	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1700	het	False	164	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1701	hom	False	321	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1702	cpx_het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1703	het	True	140	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1704	het	True	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1705	het	True	392	1.0	True	2	1.0	2	0.8235294117647058	True	2	1.0	2
1706	cpx_het	True	207	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1707	het	False	1486	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1708	het	False	55	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1710	het	True	32	1.0	True	2	1.0	2	0.9166666666666666	True	2	1.0	2
1711	het	False	35	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1712	het	True	32	1.0	True	2	1.0	2	0.9615384615384616	True	2	1.0	2
1713	het	True	49	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1714	het	True	47	1.0	True	2	1.0	2	0.9333333333333333	True	2	1.0	2
1715	het	True	5414	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1717	hom	False	75	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1718	het	True	760	1.0	True	2	0.9629629629629629	2	0.9259259259259259	True	2	1.0	2
1719	het	True	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1720	ref	True	0	1.0	True	2	0.95	1	1.0	True	2	1.0	1
1721	cpx_het	True	552	1.0	True	2	0.9259259259259259	2	0.9629629629629629	True	2	1.0	2
1722	hom	True	90	1.0	True	1	0.2727272727272727	1	1.0	True	1	1.0	1
1723	hom	False	144	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1724	cpx_het	True	199	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1725	het	True	360	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1728	cpx_het	True	60	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1729	hom	True	100	1.0	True	1	0.6521739130434783	1	1.0	True	1	1.0	1
1730	het	True	47	0.8	True	2	0.8823529411764706	2	0.9411764705882353	True	2	1.0	2
1731	cpx_het	True	1514	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1732	cpx_het	True	204	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1733	hom	True	85	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1734	cpx_het	True	108	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1735	hom	True	25	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1736	het	True	24	1.0	True	2	1.0	2	0.8421052631578947	True	2	1.0	2
1737	het	True	46	1.0	True	2	1.0	2	0.9523809523809523	True	2	1.0	2
1738	ref	False	0	1.0	True	1	1.0	1	1.0	True	1	1.0	1
1739	ref	True	0	1.0	True	1	1.0	1	1.0	True	1	1.0	1
1743	ref	True	0	1.0	True	1	1.0	1	1.0	True	1	1.0	1
1745	hom	True	30	1.0	True	1	0.875	1	1.0	True	1	1.0	1
1746	hom	False	24	1.0	True	1	0.4444444444444444	1	1.0	True	1	1.0	1
1748	hom	False	131	1.0	True	1	0.2777777777777778	1	1.0	True	1	1.0	1
1749	het	False	336	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1750	het	False	191	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1752	hom	True	60	1.0	True	1	0.7272727272727273	1	1.0	True	1	1.0	1
1753	cpx_het	True	206	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1754	cpx_het	True	20	1.0	True	2	1.0	2	0.5384615384615384	False	1	1.0	2
1755	het	False	316	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1757	hom	True	74	1.0	True	2	0.8333333333333334	1	1.0	True	1	1.0	1
1761	het	True	40	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1762	het	True	30	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
1764	hom	True	66	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1765	cpx_het	True	64	1.0	True	2	1.0	2	0.9130434782608695	True	2	1.0	2
1766	het	True	51	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1767	hom	True	2221	1.0	True	1	1.0	1	1.0	True	1	1.0	1
1768	hom	False	690	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1769	hom	False	84	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1772	het	True	244	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1773	hom	True	560	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1774	hom	True	94	1.0	True	1	0.6875	1	1.0	True	1	1.0	1
1775	hom	True	135	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1776	cpx_het	True	30	1.0	True	2	1.0	2	0.8846153846153846	True	2	1.0	2
1777	het	True	30	1.0	True	2	1.0	2	0.5714285714285714	False	1	1.0	2
1778	het	False	81	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1780	het	False	334	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1781	het	True	7852	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1782	cpx_het	False	52	1.0	True	2	1.0	2	0.5263157894736842	False	1	1.0	2
1783	cpx_het	True	635	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1784	cpx_het	True	1936	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1785	cpx_het	False	120	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1786	cpx_het	True	258	1.0	True	2	1.0	2	0.9333333333333333	True	2	1.0	2
1787	cpx_het	True	1266	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1788	cpx_het	False	53	1.0	True	2	1.0	2	0.6842105263157895	False	1	1.0	2
1789	het	True	93	0.9230769230769231	False	2	0.9285714285714286	2	1.0	False	1	1.0	2
1791	het	True	62	1.0	True	2	1.0	2	0.9565217391304348	True	2	1.0	2
1792	cpx_het	True	81	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1793	het	True	61	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1794	het	True	72	1.0	True	2	1.0	2	0.9523809523809523	True	2	1.0	2
1795	hom	True	48	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1796	cpx_het	True	1057	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1797	cpx_het	True	177	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1798	hom	True	210	1.0	True	1	0.7142857142857143	1	1.0	True	1	1.0	1
1799	hom	False	35	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1800	hom	True	30	1.0	True	2	0.9444444444444444	1	1.0	True	1	1.0	1
1801	het	False	30	1.0	True	2	1.0	2	0.6	False	1	1.0	2
1802	cpx_het	True	145	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1803	cpx_het	True	44	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1804	cpx_het	True	136	1.0	True	2	1.0	2	0.9375	True	2	1.0	2
1805	cpx_het	True	30	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1806	cpx_het	True	28	0.6666666666666666	False	1	0.8571428571428571	2	0.6428571428571429	False	1	1.0	2
1807	hom	True	45	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1808	hom	True	42	1.0	True	2	0.9411764705882353	1	1.0	True	1	1.0	1
1809	cpx_het	True	180	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1810	hom	True	138	1.0	True	2	0.875	1	1.0	True	1	1.0	1
1814	cpx_het	True	40	1.0	True	2	1.0	2	0.9375	True	2	1.0	2
1816	hom	False	31	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1817	het	True	39	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
1818	hom	False	326	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1819	cpx_het	True	1374	1.0	True	2	1.0	2	0.9411764705882353	True	2	1.0	2
1820	het	True	32	1.0	True	2	0.9444444444444444	2	0.9444444444444444	True	2	1.0	2
1821	het	True	200	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1822	het	True	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1823	het	False	245	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1825	cpx_het	True	216	1.0	True	2	1.0	2	0.9	True	2	1.0	2
1827	hom	True	133	1.0	True	1	1.0	1	1.0	True	1	1.0	1
1828	hom	False	46	1.0	True	1	0.9090909090909091	1	1.0	True	1	1.0	1
1829	hom	False	151	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1830	het	True	30	1.0	True	2	1.0	2	0.9565217391304348	True	2	1.0	2
1831	hom	True	146	1.0	True	2	1.0	1	1.0	True	2	1.0	1
1834	het	False	37	1.0	True	2	1.0	2	0.8888888888888888	True	2	1.0	2
1835	het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1836	hom	True	324	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1837	het	True	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1838	het	True	114	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1839	ref	True	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1840	hom	True	1457	1.0	True	2	1.0	1	1.0	True	2	1.0	1
1841	hom	False	313	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1842	hom	True	45	1.0	True	1	0.8888888888888888	1	1.0	True	1	1.0	1
1847	hom	True	318	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1848	het	True	46	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1849	cpx_het	True	57	1.0	True	2	1.0	2	0.9230769230769231	True	2	1.0	2
1850	het	True	176	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1851	het	True	117	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1852	het	True	24	1.0	True	2	1.0	2	0.8666666666666667	True	2	1.0	2
1853	het	False	347	1.0	True	2	1.0	2	0.9523809523809523	True	2	1.0	2
1854	hom	False	155	1.0	True	2	0.7142857142857143	1	1.0	True	1	1.0	1
1855	cpx_het	True	80	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1856	het	False	193	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1857	hom	False	858	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1858	het	False	48	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1859	het	True	31	1.0	True	2	1.0	2	0.9629629629629629	True	2	1.0	2
1860	cpx_het	True	35	0.95	True	2	1.0	2	0.85	True	2	1.0	2
1861	het	True	155	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1862	cpx_het	True	53	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1863	hom	False	332	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1864	het	False	5	1.0	True	2	1.0	2	0.5294117647058824	False	1	1.0	2
1865	cpx_het	True	46	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1866	cpx_het	True	44	1.0	True	2	1.0	2	0.7894736842105263	True	2	1.0	2
1867	het	True	119	1.0	True	2	1.0	2	0.9615384615384616	True	2	1.0	2
1868	cpx_het	True	817	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1869	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1870	cpx_het	True	388	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1871	het	False	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1872	het	True	42	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1873	het	True	32	1.0	True	1	0.8333333333333334	1	1.0	True	1	1.0	1
1875	hom	True	136	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1876	het	True	349	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1877	het	True	262	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1878	cpx_het	True	1480	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1879	het	True	32	1.0	True	2	1.0	2	0.6296296296296297	False	1	1.0	2
1880	cpx_het	True	45	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1881	hom	True	64	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1882	hom	True	38	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1883	het	True	53	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1884	het	False	325	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1885	cpx_het	True	222	0.7	False	1	1.0	2	0.7	False	1	1.0	2
1886	hom	True	35	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1887	hom	True	57	1.0	True	2	0.8888888888888888	1	1.0	True	1	1.0	1
1889	hom	True	360	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1891	hom	False	34	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1893	het	False	118	1.0	True	2	0.75	2	1.0	True	2	1.0	2
1895	hom	True	455	1.0	True	1	0.7142857142857143	1	1.0	True	1	1.0	1
1896	hom	True	90	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1899	het	True	259	1.0	True	1	1.0	1	1.0	True	1	1.0	1
1900	cpx_het	True	57	1.0	True	2	1.0	2	0.92	True	2	1.0	2
1901	hom	True	36	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1902	cpx_het	True	1517	1.0	True	2	0.9333333333333333	2	0.8666666666666667	True	2	1.0	2
1903	cpx_het	True	108	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1904	hom	True	293	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1905	het	False	69	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1906	het	True	43	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1907	hom	True	575	1.0	True	2	1.0	1	1.0	True	2	1.0	1
1908	cpx_het	True	1722	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1909	cpx_het	True	495	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1910	het	True	32	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1911	hom	True	30	1.0	True	2	1.0	1	1.0	True	2	1.0	1
1914	cpx_het	True	300	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1915	cpx_het	True	1036	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1916	cpx_het	False	28	1.0	True	2	1.0	2	0.5652173913043478	False	1	1.0	2
1917	cpx_het	True	41	1.0	True	2	1.0	2	0.8928571428571429	True	2	1.0	2
1918	het	True	73	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1919	cpx_het	True	49	1.0	True	2	1.0	2	0.6666666666666666	False	1	1.0	2
1920	hom	True	541	1.0	True	1	0.6470588235294118	1	1.0	True	1	1.0	1
1921	cpx_het	True	530	1.0	True	2	1.0	2	0.9642857142857143	True	2	1.0	2
1923	cpx_het	True	34	1.0	False	1	1.0	2	0.8888888888888888	False	1	1.0	2
1925	hom	True	72	1.0	True	1	0.6666666666666666	1	1.0	True	1	1.0	1
1926	cpx_het	True	1519	1.0	True	2	1.0	2	0.9411764705882353	True	2	1.0	2
1927	het	True	121	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1928	het	True	150	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1929	cpx_het	True	228	1.0	True	2	1.0	2	0.9444444444444444	True	2	1.0	2
1931	het	True	2004	1.0	True	2	1.0	2	0.6153846153846154	False	1	1.0	2
1933	het	True	32	1.0	True	2	0.9411764705882353	2	1.0	True	2	1.0	2
1934	het	True	1232	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
1937	cpx_het	True	92	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1939	hom	True	489	1.0	True	2	0.9583333333333334	1	1.0	True	1	1.0	1
1940	hom	True	1900	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1941	cpx_het	True	539	0.8333333333333334	False	1	0.9230769230769231	2	0.9230769230769231	False	1	1.0	2
1942	hom	False	71	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1943	hom	True	34	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1944	hom	False	126	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1945	hom	True	31	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1946	het	True	36	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1947	het	True	31	1.0	True	2	1.0	2	0.8636363636363636	True	2	1.0	2
1948	cpx_het	True	340	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1949	cpx_het	True	219	1.0	True	2	1.0	2	0.5384615384615384	False	1	1.0	2
1951	het	True	69	1.0	True	2	1.0	2	0.84	True	2	1.0	2
1952	hom	True	118	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1954	hom	True	76	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1955	hom	True	849	1.0	True	1	0.9285714285714286	1	1.0	True	1	1.0	1
1956	hom	True	2466	1.0	True	1	0.9166666666666666	1	1.0	True	1	1.0	1
1958	het	True	20	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1959	het	True	1140	1.0	True	2	1.0	2	0.9473684210526315	True	2	1.0	2
1960	hom	False	66	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1961	het	True	3356	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1962	cpx_het	True	41	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1963	cpx_het	True	190	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1964	het	True	644	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1965	hom	True	322	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1966	het	False	89	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1967	cpx_het	False	30	1.0	True	2	1.0	2	0.5294117647058824	False	1	1.0	2
1968	hom	True	29	1.0	True	1	0.5263157894736842	1	1.0	True	1	1.0	1
1969	hom	True	731	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1971	hom	True	104	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1972	hom	False	76	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1973	het	False	24	1.0	True	2	1.0	2	0.52	False	1	1.0	2
1974	het	True	30	1.0	True	2	0.9375	2	0.9375	True	2	1.0	2
1976	het	True	54	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1977	het	False	30	1.0	True	2	1.0	2	0.5294117647058824	False	1	1.0	2
1978	het	True	45	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1979	ref	False	0	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1980	cpx_het	True	575	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1981	cpx_het	True	90	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1982	hom	False	4147	1.0	True	2	1.0	1	1.0	True	2	1.0	1
1983	ref	False	0	1.0	True	2	0.9	1	1.0	True	1	1.0	1
1984	cpx_het	True	20327	1.0	True	2	1.0	2	0.6	False	1	1.0	2
1985	ref	False	0	1.0	True	2	1.0	1	1.0	True	2	1.0	1
1986	ref	False	0	1.0	True	2	1.0	1	1.0	True	2	1.0	1
1987	cpx_het	True	46	1.0	True	2	1.0	2	0.7894736842105263	True	2	1.0	2
1988	cpx_het	True	48	1.0	True	2	1.0	2	0.9545454545454546	True	2	1.0	2
1994	hom	False	36	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1995	hom	False	129	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1996	hom	True	85	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1997	cpx_het	True	611	1.0	True	2	1.0	2	1.0	True	2	1.0	2
1998	hom	True	46	1.0	True	2	1.0	1	1.0	True	1	1.0	1
1999	hom	True	342	1.0	True	2	1.0	1	1.0	True	1	1.0	1
2000	cpx_het	False	54	1.0	True	2	1.0	2	0.6956521739130435	False	1	1.0	2
2001	hom	False	324	1.0	True	2	1.0	1	1.0	True	1	1.0	1
2002	het	True	20	0.5555555555555556	False	1	1.0	2	0.5555555555555556	False	1	1.0	2
2003	hom	True	2052	1.0	True	2	1.0	1	1.0	True	2	1.0	1
